Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...It.is.important.to.me.to.physically.check.out.items.before.buying.them..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...In.store.grocery.shopping.is.fun..,wfh_during,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......order.food.for.pick.up.delivery.from.a.restaurant..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Personal.space.is.important.to.me.when.I.travel..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Working.from.home.makes.me.less.disciplined.self.controlled..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Ferry.or.Water.Taxi.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Working.from.home.increases.family.conflicts..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......order.groceries.online.for.pick.up.delivery..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.prefer.buying.groceries.online.rather.than.going.to.the.store..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.m.concerned.that.friends.or.family.will.experience.serious.health.issues.if.they.catch.the.coronavirus..,transit_usage_future,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.perform.better.when.I.interact.with.my.co.workers.in.person..,age,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......shop.in.stores.for.groceries..,education,hh_size,transit_usage_during,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Shared.Ridehail..e.g..UberPool..Lyft.Shared..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Walk.,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Shared.bike.or.scooter..Lime..JUMP..etc...,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Everyone.should.stay.at.home.as.much.as.possible.until.the.coronavirus.has.subsided..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Even.if.I.don.t.end.up.buying.anything..I.still.enjoy.going.to.stores.and.browsing..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Solo.Ridehail..UberX..Lyft..or.Taxi.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.would.like.to.share.rides.with.others.if.it.saves.money..,gender,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Physical.distancing.is.an.efficient.approach.for.controlling.the.coronavirus.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Media.is.exaggerating.the.spread.of.the.coronavirus..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.try.to.use.transportation.options.that.allow.me.to.avoid.contact.with.other.people..,What.is.your.home.ZIP.code.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.miss.my.commute..,Waves,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Traveling.by.bus.or.light.rail.poses.a.risk.to.my.health..,Timestamp,Are.you.employed.in.one.of.the.following.industries.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.enjoy.social.interactions.with.my.colleagues..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......order.other.items.online.for.pick.up.delivery..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Shopping.online.is.convenient..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.can.efficiently.replace.most.of.my.in.person.work.meetings.with.online.meetings.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...My.friends.and.family.expect.me.to.stay.at.home.until.the.coronavirus.subsides..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.would.travel.on.a.bus.or.light.rail.if.physical.distancingÂ.measures.are.enforced..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......eat.a.meal.in.a.restaurant..,annual_hh_income,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.m.comfortable.sharing.a.ride.with.a.stranger..,job_status,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......shop.in.stores.for.other.items..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Eating.in.restaurants.is.a.fun.leisure.activity..,user_id,Have.you.had.COVID.19.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Wearing.face.covering.should.be.mandatory..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Drive.Alone.,wfh_future,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.don.t.mind.traveling.on.a.crowded.bus..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Carpool.,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Bike.or.Scooter.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Shutting.down.businesses.to.prevent.the.spread.of.the.coronavirus.is.not.worth.the.economic.damage.that.it.causes..
Somewhat agree,Somewhat agree,Everyday,1-2 days a week,Strongly agree,Disagree,Never,Disagree,Never,Disagree,Strongly agree,Never,Somewhat disagree,47.0,3-4 days a week,"4-year college degree (e.g. BA, BS)",Husband/wife/partner;Children aged 12-17;Children aged 18 or more,Never,Once a month or less,Everyday,Never,Strongly agree,Somewhat agree,Never,Strongly disagree,Female,Somewhat agree,Strongly disagree,Agree,98059.0,Disagree,W1,Agree,2020/06/30 9:02:59 AM MDT,"No, none of the above",Somewhat agree,3-4 days a week,Agree,Somewhat agree,Agree,Somewhat disagree,A few times a month,"$200,000 or more",Strongly disagree,Homeworker,A few times a month,Agree,190342,"I don't believe so, but I haven't been tested for it.",Strongly agree,3-4 days a week,Everyday,Strongly disagree,1-2 days a week,Never,Disagree
Somewhat disagree,Somewhat disagree,3-4 days a week,Once a month or less,Somewhat disagree,Disagree,Once a month or less,Strongly disagree,1-2 days a week,Somewhat agree,Strongly agree,1-2 days a week,Disagree,66.0,1-2 days a week,"Graduate degree (e.g. MS, PhD, MBA)",Husband/wife/partner,Never,Once a month or less,3-4 days a week,Once a month or less,Strongly agree,Strongly disagree,Once a month or less,Somewhat disagree,Female,Strongly agree,Strongly disagree,Strongly agree,98103.0,Disagree,"W1, W2P, W3P",Strongly agree,2020/07/07 6:14:41 PM MDT,"No, none of the above",Strongly agree,A few times a month,Strongly agree,Agree,Agree,Strongly disagree,1-2 days a week,"$100,000 to $149,999",Strongly disagree,"Employed, Full time",1-2 days a week,Strongly disagree,191047,"I don't believe so, but I haven't been tested for it.",Strongly agree,Everyday,Never,Disagree,1-2 days a week,A few times a month,Strongly disagree
Agree,Somewhat agree,Everyday,A few times a month,Strongly agree,Disagree,Never,Agree,Never,Somewhat disagree,Strongly agree,Never,Somewhat disagree,32.0,A few times a month,"Graduate degree (e.g. MS, PhD, MBA)","Husband/wife/partner;Children aged 0-2;Children aged 3-5;Children aged 6-11;Children aged 18 or more;Non-household members (e.g. relatives, roommates)",Never,Never,3-4 days a week,Never,Strongly agree,Somewhat disagree,Never,Somewhat agree,Female,Strongly agree,Disagree,Strongly agree,98465.0,Somewhat agree,"W1, W2P",Somewhat agree,2020/07/09 8:35:46 PM MDT,"No, none of the above",Agree,Once a month or less,Agree,Strongly agree,Agree,Somewhat agree,Once a month or less,"$50,000 to $74,999",Disagree,"Employed, Full time",A few times a month,Somewhat disagree,191113,"I don't believe so, but I haven't been tested for it.",Strongly agree,Everyday,Everyday,Somewhat disagree,Never,Never,Somewhat disagree
Somewhat agree,Disagree,3-4 days a week,1-2 days a week,Strongly agree,Somewhat agree,Once a month or less,Somewhat agree,Never,Disagree,Strongly agree,Never,Strongly agree,38.0,1-2 days a week,"Graduate degree (e.g. MS, PhD, MBA)",Husband/wife/partner;Children aged 3-5;Children aged 6-11,Never,Never,3-4 days a week,Never,Somewhat agree,Disagree,Never,Strongly disagree,Female,Strongly agree,Disagree,Agree,98370.0,Strongly agree,W1,Agree,2020/06/27 9:53:02 PM MDT,"No, none of the above",Strongly agree,A few times a month,Agree,Disagree,Disagree,Somewhat disagree,1-2 days a week,"$100,000 to $149,999",Strongly disagree,"Employed, Part time",A few times a month,Somewhat agree,190066,"I don't believe so, but I haven't been tested for it.",Strongly agree,Everyday,Once a month or less,Strongly disagree,Never,Never,Somewhat disagree
Somewhat disagree,Agree,Everyday,A few times a month,Agree,Agree,Never,Strongly agree,Once a month or less,Disagree,Agree,Never,Strongly agree,32.0,1-2 days a week,"Graduate degree (e.g. MS, PhD, MBA)",Husband/wife/partner;Children aged 0-2;Children aged 6-11,Never,Never,Never,Never,Strongly agree,Somewhat agree,Never,Disagree,Female,Agree,Strongly disagree,Agree,98373.0,Strongly disagree,"W1, W3P",Strongly agree,2020/06/27 10:29:20 AM MDT,"No, none of the above",Strongly agree,A few times a month,Somewhat disagree,Disagree,Somewhat agree,Disagree,A few times a month,"$50,000 to $74,999",Disagree,"Employed, Full time",A few times a month,Somewhat disagree,190018,"I believe so, but I haven't been tested for it.",Strongly agree,Everyday,Never,Disagree,Never,Never,Disagree
Somewhat agree,Somewhat disagree,3-4 days a week,1-2 days a week,Agree,Somewhat disagree,Once a month or less,Somewhat agree,1-2 days a week,Somewhat agree,Strongly agree,Once a month or less,Strongly disagree,50.0,3-4 days a week,"4-year college degree (e.g. BA, BS)",Husband/wife/partner;Children aged 18 or more;Cat or Dog,Never,Never,3-4 days a week,Never,Strongly agree,Strongly agree,Never,Disagree,Female,Strongly agree,Disagree,Strongly agree,98001.0,Strongly disagree,W1,Somewhat agree,2020/06/28 6:56:00 PM MDT,Transportation,Strongly agree,3-4 days a week,Agree,Strongly agree,Somewhat agree,Somewhat agree,A few times a month,"$100,000 to $149,999",Strongly disagree,"Employed, Full time",A few times a month,Agree,190150,"I don't believe so, but I haven't been tested for it.",Strongly agree,Everyday,1-2 days a week,Strongly disagree,Once a month or less,A few times a month,Somewhat agree
Agree,Agree,Never,3-4 days a week,Strongly agree,Agree,Never,Agree,Once a month or less,Somewhat disagree,Agree,Never,Somewhat agree,46.0,3-4 days a week,"4-year college degree (e.g. BA, BS)",Husband/wife/partner;Children aged 6-11,Never,Never,Never,Never,Somewhat agree,Somewhat agree,Never,Disagree,Male,Strongly agree,Strongly disagree,Somewhat agree,98466.0,Disagree,"W1, W3P",Somewhat agree,2020/07/02 1:42:34 AM MDT,"No, none of the above",Agree,A few times a month,Agree,Strongly agree,Somewhat disagree,Somewhat agree,3-4 days a week,"$150,000 to $199,999",Strongly disagree,"Employed, Full time",3-4 days a week,Strongly agree,190608,"I don't believe so, but I haven't been tested for it.",Agree,Everyday,Never,Disagree,Never,Never,Somewhat disagree
Somewhat agree,Somewhat disagree,Everyday,Once a month or less,Strongly agree,Disagree,Once a month or less,Agree,Never,Disagree,Strongly agree,Never,Strongly agree,49.0,A few times a month,Some college/technical school training,Husband/wife/partner;Children aged 12-17;Cat or Dog,Never,Never,Once a month or less,Never,Agree,Somewhat disagree,Never,Disagree,Female,Agree,Disagree,Strongly agree,98349.0,Strongly disagree,"W1, W3P",Somewhat disagree,2020/07/09 9:59:07 PM MDT,"No, none of the above",Disagree,A few times a month,Strongly agree,Disagree,Somewhat agree,Somewhat disagree,A few times a month,"$50,000 to $74,999",Strongly disagree,"Employed, Full time",Once a month or less,Agree,191120,"I don't believe so, but I haven't been tested for it.",Agree,Everyday,Never,Strongly disagree,Once a month or less,Never,Somewhat disagree
Somewhat agree,Somewhat disagree,Everyday,3-4 days a week,Agree,Disagree,Once a month or less,Somewhat agree,Once a month or less,Somewhat disagree,Agree,Never,Agree,42.0,A few times a month,"Graduate degree (e.g. MS, PhD, MBA)",Husband/wife/partner;Cat or Dog,Never,Once a month or less,Everyday,Never,Somewhat agree,Disagree,A few times a month,Strongly disagree,Male,Agree,Strongly disagree,Strongly agree,98133.0,Somewhat disagree,"W1, W2P",Somewhat agree,2020/07/01 7:02:33 AM MDT,"No, none of the above",Strongly agree,A few times a month,Strongly agree,Somewhat agree,Strongly disagree,Somewhat disagree,3-4 days a week,"$200,000 or more",Somewhat disagree,"Employed, Full time",A few times a month,Strongly agree,190474,"I don't believe so, but I haven't been tested for it.",Strongly agree,Everyday,1-2 days a week,Strongly disagree,Once a month or less,Once a month or less,Disagree
Somewhat agree,Disagree,Everyday,1-2 days a week,Strongly agree,Disagree,Never,Disagree,1-2 days a week,Strongly agree,Strongly agree,Once a month or less,Disagree,27.0,Once a month or less,"4-year college degree (e.g. BA, BS)",Husband/wife/partner;Children aged 12-17,Never,Once a month or less,Never,Never,Strongly agree,Somewhat disagree,Once a month or less,Disagree,Male,Strongly agree,Disagree,Strongly agree,98178.0,Strongly disagree,W1,Strongly agree,2020/07/02 12:43:12 AM MDT,"No, none of the above",Somewhat agree,1-2 days a week,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,1-2 days a week,"$200,000 or more",Strongly disagree,"Employed, Full time",A few times a month,Agree,190602,"I don't believe so, but I haven't been tested for it.",Strongly agree,Once a month or less,3-4 days a week,Strongly disagree,A few times a month,Never,Disagree
Somewhat disagree,Agree,Never,A few times a month,Strongly agree,Somewhat agree,Never,Strongly disagree,A few times a month,Somewhat agree,Strongly agree,Never,Somewhat agree,37.0,1-2 days a week,"Graduate degree (e.g. MS, PhD, MBA)",Husband/wife/partner;Children aged 12-17;Cat or Dog,Never,Never,1-2 days a week,Never,Strongly agree,Somewhat agree,Never,Strongly disagree,Male,Agree,Somewhat disagree,Strongly agree,98407.0,Strongly disagree,W1,Somewhat agree,2020/07/11 3:31:29 PM MDT,Medical,Somewhat agree,A few times a month,Strongly agree,Strongly disagree,Disagree,Somewhat disagree,A few times a month,"$200,000 or more",Strongly disagree,"Employed, Full time",A few times a month,Somewhat agree,190886,"I don't believe so, but I haven't been tested for it.",Agree,3-4 days a week,A few times a month,Strongly disagree,Never,1-2 days a week,Strongly disagree
Agree,Disagree,Never,3-4 days a week,Agree,Somewhat agree,Never,Agree,Once a month or less,Strongly disagree,Strongly agree,A few times a month,Strongly agree,72.0,Everyday,"4-year college degree (e.g. BA, BS)",Children aged 3-5;Children aged 6-11;Cat or Dog,Never,Once a month or less,Everyday,Once a month or less,Agree,Strongly agree,Once a month or less,Disagree,Male,Agree,Somewhat agree,Strongly agree,98177.0,Somewhat agree,W1,Agree,2020/07/07 11:46:41 AM MDT,Medical,Strongly agree,A few times a month,Disagree,Strongly disagree,Agree,Somewhat disagree,Everyday,"$35,000 to $49,999",Strongly disagree,"Employed, Part time",Everyday,Disagree,190752,"No, I have tested negative.",Strongly agree,Everyday,Never,Strongly disagree,Never,Once a month or less,Strongly disagree
Somewhat agree,Somewhat agree,Once a month or less,Never,Strongly agree,Disagree,A few times a month,Strongly disagree,Once a month or less,Disagree,Strongly agree,Never,Agree,67.0,A few times a month,"Professional degree (e.g. MD, JD)",None of the above,Never,Never,Once a month or less,Never,Strongly agree,Somewhat agree,Never,Strongly disagree,Female,Strongly agree,Strongly disagree,Strongly agree,98070.0,Strongly disagree,"W1, W2P, W3P",Strongly agree,2020/06/30 2:49:49 AM MDT,,Somewhat agree,A few times a month,Agree,Strongly agree,Agree,Strongly disagree,Once a month or less,"$150,000 to $199,999",Strongly disagree,Retired,A few times a month,Agree,190317,"I don't believe so, but I haven't been tested for it.",Strongly agree,1-2 days a week,Once a month or less,Strongly disagree,Never,Never,Strongly disagree
Agree,Somewhat disagree,Never,A few times a month,Agree,Somewhat agree,A few times a month,Agree,Once a month or less,Disagree,Strongly agree,Once a month or less,Agree,38.0,1-2 days a week,"4-year college degree (e.g. BA, BS)","Husband/wife/partner;Non-household members (e.g. relatives, roommates)",Never,Never,3-4 days a week,Never,Strongly agree,Somewhat disagree,Once a month or less,Strongly disagree,Male,Strongly agree,Disagree,Strongly agree,98115.0,Strongly agree,W1,Somewhat agree,2020/07/02 5:05:49 PM MDT,Transportation,Agree,1-2 days a week,Somewhat agree,Somewhat disagree,Strongly disagree,Agree,A few times a month,"$100,000 to $149,999",Strongly disagree,"Employed, Full time",1-2 days a week,Agree,190680,"I don't believe so, but I haven't been tested for it.",Strongly agree,3-4 days a week,Once a month or less,Strongly disagree,Never,Everyday,Disagree
Agree,Strongly disagree,Everyday,1-2 days a week,Strongly agree,Somewhat disagree,Once a month or less,Agree,Never,Strongly disagree,Strongly agree,Everyday,Somewhat agree,40.0,3-4 days a week,"4-year college degree (e.g. BA, BS)",Husband/wife/partner;Children aged 6-11,Never,Once a month or less,Everyday,Never,Agree,Disagree,Once a month or less,Disagree,Female,Strongly agree,Strongly disagree,Strongly agree,98203.0,Strongly disagree,"W1, W2P, W3P",Somewhat agree,2020/07/01 8:54:38 AM MDT,"No, none of the above",Strongly agree,Never,Strongly disagree,Somewhat agree,Agree,Disagree,1-2 days a week,"$100,000 to $149,999",Strongly disagree,"Employed, Full time",1-2 days a week,Strongly disagree,190487,"I don't believe so, but I haven't been tested for it.",Strongly agree,Everyday,3-4 days a week,Strongly disagree,A few times a month,Never,Strongly disagree
Agree,Somewhat agree,Everyday,Once a month or less,Agree,Disagree,Never,Agree,Once a month or less,Disagree,Agree,Never,Disagree,54.0,3-4 days a week,"4-year college degree (e.g. BA, BS)",Husband/wife/partner;Children aged 18 or more;Cat or Dog,Never,Never,Never,Never,Agree,Agree,Never,Somewhat agree,Female,Somewhat agree,Somewhat disagree,Agree,98038.0,Disagree,"W1, W2P",Somewhat agree,2020/06/27 7:43:35 AM MDT,"No, none of the above",Agree,A few times a month,Somewhat agree,Strongly disagree,Agree,Somewhat agree,A few times a month,"$100,000 to $149,999",Somewhat disagree,"Employed, Part time",A few times a month,Agree,190009,"I don't believe so, but I haven't been tested for it.",Somewhat agree,3-4 days a week,Everyday,Somewhat disagree,Never,Never,Somewhat agree
Disagree,Agree,Never,1-2 days a week,Somewhat agree,Strongly agree,Once a month or less,Somewhat agree,Never,Disagree,Somewhat agree,A few times a month,Strongly agree,19.0,A few times a month,High school graduate or GED,None of the above,Never,Never,Everyday,Never,Agree,Disagree,Never,Disagree,Male,Agree,Agree,Somewhat agree,98112.0,Disagree,"W1, W2P",Disagree,2020/07/01 12:43:13 AM MDT,,Strongly agree,A few times a month,Agree,Disagree,Somewhat disagree,Somewhat agree,A few times a month,"$50,000 to $74,999",Strongly disagree,Student,1-2 days a week,Somewhat agree,190462,"I believe so, but I haven't been tested for it.",Agree,1-2 days a week,A few times a month,Disagree,Never,Never,Somewhat agree
Agree,Somewhat agree,Never,1-2 days a week,Agree,Agree,Never,Disagree,Never,Somewhat disagree,Agree,Never,Agree,65.0,1-2 days a week,"4-year college degree (e.g. BA, BS)",Husband/wife/partner,Never,Never,3-4 days a week,Never,Somewhat agree,Somewhat agree,Never,Disagree,Female,Agree,Disagree,Agree,98109.0,Disagree,"W1, W2P, W3P",Agree,2020/06/30 1:58:47 PM MDT,,Strongly agree,1-2 days a week,Agree,Agree,Somewhat agree,Somewhat agree,1-2 days a week,"$150,000 to $199,999",Disagree,Retired,1-2 days a week,Somewhat agree,190390,"I don't believe so, but I haven't been tested for it.",Strongly agree,1-2 days a week,Everyday,Strongly disagree,Never,Never,Disagree
Agree,Agree,Everyday,1-2 days a week,Strongly agree,Strongly agree,Never,Somewhat agree,Never,Disagree,Agree,Never,Somewhat disagree,51.0,1-2 days a week,"Graduate degree (e.g. MS, PhD, MBA)",None of the above,Never,Never,A few times a month,Never,Agree,Somewhat agree,Never,Somewhat agree,Female,Agree,Somewhat disagree,Agree,98036.0,Disagree,"W1, W2P, W3P",Somewhat agree,2020/06/27 2:54:51 PM MDT,"No, none of the above",Somewhat disagree,Once a month or less,Somewhat agree,Somewhat agree,Agree,Somewhat disagree,A few times a month,"$75,000 to $99,999",Disagree,"Employed, Full time",A few times a month,Somewhat agree,190037,"No, I have tested negative.",Agree,Everyday,Never,Somewhat disagree,1-2 days a week,Never,Somewhat disagree
Strongly agree,Somewhat agree,Everyday,Once a month or less,Strongly agree,Somewhat agree,Once a month or less,Strongly disagree,Never,Strongly disagree,Strongly agree,1-2 days a week,Somewhat agree,26.0,1-2 days a week,"4-year college degree (e.g. BA, BS)",None of the above,Never,Once a month or less,1-2 days a week,Never,Strongly agree,Disagree,Once a month or less,Strongly disagree,Female,Agree,Strongly disagree,Strongly agree,98109.0,Disagree,"W1, W2P, W3P, W3F",Somewhat agree,2020/07/07 3:54:46 PM MDT,"No, none of the above",Somewhat agree,A few times a month,Agree,Somewhat agree,Strongly agree,Strongly disagree,Once a month or less,"$35,000 to $49,999",Disagree,"Employed, Full time",1-2 days a week,Somewhat agree,191031,"I don't believe so, but I haven't been tested for it.",Somewhat agree,1-2 days a week,Once a month or less,Strongly disagree,Never,3-4 days a week,Strongly disagree
Somewhat agree,Somewhat agree,Never,Never,Strongly agree,Disagree,Never,Somewhat agree,Once a month or less,Somewhat disagree,Strongly agree,Once a month or less,Somewhat agree,69.0,A few times a month,"4-year college degree (e.g. BA, BS)",Cat or Dog,Never,Never,1-2 days a week,Never,Somewhat agree,Agree,Never,Strongly disagree,Female,Agree,Strongly disagree,Strongly agree,98043.0,Disagree,"W1, W3P",Strongly agree,2020/06/28 5:59:25 AM MDT,,Agree,A few times a month,Strongly agree,Somewhat agree,Disagree,Somewhat disagree,Never,"$25,000 to $34,999",Strongly disagree,Retired,1-2 days a week,Strongly disagree,190086,"I believe so, but I haven't been tested for it.",Strongly agree,Everyday,Never,Strongly disagree,Never,Never,Disagree
Somewhat disagree,Strongly disagree,Never,A few times a month,Somewhat disagree,Agree,Once a month or less,Agree,Never,Strongly disagree,Strongly agree,Never,Strongly agree,63.0,1-2 days a week,"Graduate degree (e.g. MS, PhD, MBA)",Husband/wife/partner,Never,Never,3-4 days a week,Never,Agree,Disagree,Never,Somewhat disagree,Female,Strongly agree,Strongly disagree,Agree,98058.0,Somewhat disagree,W1,Somewhat agree,2020/06/30 1:59:00 PM MDT,Medical,Agree,A few times a month,Somewhat agree,Disagree,Somewhat disagree,Agree,1-2 days a week,"$75,000 to $99,999",Disagree,"Employed, Part time",A few times a month,Agree,190391,"I don't believe so, but I haven't been tested for it.",Strongly agree,1-2 days a week,Never,Somewhat disagree,Never,A few times a month,Strongly disagree
Somewhat disagree,Disagree,Everyday,A few times a month,Strongly agree,Strongly disagree,Never,Strongly disagree,Never,Somewhat disagree,Strongly agree,Never,Strongly disagree,40.0,1-2 days a week,"Graduate degree (e.g. MS, PhD, MBA)",Husband/wife/partner;Children aged 6-11;Children aged 12-17,Never,Never,Everyday,Never,Strongly agree,Strongly disagree,Never,Strongly disagree,Female,Strongly agree,Strongly disagree,Strongly agree,98012.0,Strongly disagree,"W1, W3P",Strongly agree,2020/06/29 5:50:28 PM MDT,"No, none of the above",Agree,1-2 days a week,Somewhat agree,Strongly agree,Agree,Strongly disagree,A few times a month,"$150,000 to $199,999",Strongly disagree,"Employed, Part time",1-2 days a week,Strongly disagree,190253,"I don't believe so, but I haven't been tested for it.",Strongly agree,3-4 days a week,Everyday,Strongly disagree,Once a month or less,Once a month or less,Disagree
Strongly disagree,Somewhat disagree,Everyday,A few times a month,Strongly agree,Strongly disagree,A few times a month,Agree,Once a month or less,Somewhat agree,Strongly agree,Never,Somewhat disagree,55.0,A few times a month,"Graduate degree (e.g. MS, PhD, MBA)",Husband/wife/partner;Children aged 6-11;Cat or Dog,Never,Never,Everyday,Never,Somewhat agree,Somewhat disagree,A few times a month,Strongly disagree,Female,Somewhat agree,Strongly disagree,Strongly agree,98070.0,Strongly disagree,W1,Strongly agree,2020/06/27 5:20:49 PM MDT,"No, none of the above",Somewhat agree,3-4 days a week,Strongly agree,Somewhat agree,Somewhat agree,Strongly disagree,Once a month or less,"$150,000 to $199,999",Strongly disagree,"Employed, Full time",A few times a month,Somewhat disagree,190043,"I don't believe so, but I haven't been tested for it.",Strongly agree,1-2 days a week,Everyday,Strongly disagree,Never,1-2 days a week,Somewhat disagree
Somewhat agree,Somewhat agree,1-2 days a week,A few times a month,Strongly agree,Disagree,Never,Somewhat disagree,Never,Somewhat disagree,Strongly agree,3-4 days a week,Strongly agree,25.0,1-2 days a week,"Graduate degree (e.g. MS, PhD, MBA)","Non-household members (e.g. relatives, roommates)",Never,Never,Never,Never,Strongly agree,Somewhat agree,Never,Agree,Male,Somewhat agree,Somewhat disagree,Strongly agree,98115.0,Somewhat agree,"W1, W3P",Agree,2020/07/02 6:34:26 PM MDT,Medical,Strongly agree,A few times a month,Agree,Agree,Agree,Somewhat disagree,1-2 days a week,"$100,000 to $149,999",Disagree,"Employed, Full time",A few times a month,Somewhat disagree,190696,"I don't believe so, but I haven't been tested for it.",Strongly agree,Once a month or less,Never,Strongly disagree,3-4 days a week,Never,Strongly disagree
Somewhat agree,Somewhat agree,Never,Never,Somewhat agree,Agree,Once a month or less,Agree,Never,Disagree,Strongly agree,Never,Agree,68.0,1-2 days a week,"4-year college degree (e.g. BA, BS)",Husband/wife/partner,Never,Never,Once a month or less,Never,Strongly agree,Somewhat agree,Never,Somewhat agree,Male,Strongly agree,Agree,Somewhat disagree,98037.0,Somewhat agree,W1,Somewhat disagree,2020/07/01 7:53:19 PM MDT,"No, none of the above",Agree,1-2 days a week,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,1-2 days a week,"$100,000 to $149,999",Somewhat agree,Layoff,1-2 days a week,Somewhat agree,190562,"I don't believe so, but I haven't been tested for it.",Agree,Everyday,1-2 days a week,Somewhat agree,Never,Never,Strongly agree
