Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.m.comfortable.sharing.a.ride.with.a.stranger..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.would.like.to.share.rides.with.others.if.it.saves.money..,hh_size,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Everyone.should.stay.at.home.as.much.as.possible.until.the.coronavirus.has.subsided..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.miss.my.commute..,transit_usage_during,education,user_id,age,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Walk.,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......shop.in.stores.for.other.items..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.would.travel.on.a.bus.or.light.rail.if.physical.distancingÂ.measures.are.enforced..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Eating.in.restaurants.is.a.fun.leisure.activity..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Shared.Ridehail..e.g..UberPool..Lyft.Shared..,gender,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Working.from.home.increases.family.conflicts..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.can.efficiently.replace.most.of.my.in.person.work.meetings.with.online.meetings.,What.is.your.home.ZIP.code.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Shutting.down.businesses.to.prevent.the.spread.of.the.coronavirus.is.not.worth.the.economic.damage.that.it.causes..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Shared.bike.or.scooter..Lime..JUMP..etc...,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.don.t.mind.traveling.on.a.crowded.bus..,job_status,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.perform.better.when.I.interact.with.my.co.workers.in.person..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Physical.distancing.is.an.efficient.approach.for.controlling.the.coronavirus.,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Bike.or.Scooter.,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......shop.in.stores.for.groceries..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......order.other.items.online.for.pick.up.delivery..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...In.store.grocery.shopping.is.fun..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.try.to.use.transportation.options.that.allow.me.to.avoid.contact.with.other.people..,Timestamp,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...My.friends.and.family.expect.me.to.stay.at.home.until.the.coronavirus.subsides..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Even.if.I.don.t.end.up.buying.anything..I.still.enjoy.going.to.stores.and.browsing..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......order.groceries.online.for.pick.up.delivery..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Traveling.by.bus.or.light.rail.poses.a.risk.to.my.health..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Ferry.or.Water.Taxi.,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......eat.a.meal.in.a.restaurant..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Drive.Alone.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Wearing.face.covering.should.be.mandatory..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Solo.Ridehail..UberX..Lyft..or.Taxi.,Have.you.had.COVID.19.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...It.is.important.to.me.to.physically.check.out.items.before.buying.them..,wfh_future,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Shopping.online.is.convenient..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Working.from.home.makes.me.less.disciplined.self.controlled..,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will.use.the.following.modes.of.transportation...Carpool.,annual_hh_income,Sometime.in.the.future..when.COVID.19.will.no.longer.be.a.threat..how.often.do.you.think.you.will......order.food.for.pick.up.delivery.from.a.restaurant..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Personal.space.is.important.to.me.when.I.travel..,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.enjoy.social.interactions.with.my.colleagues..,Are.you.employed.in.one.of.the.following.industries.,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.prefer.buying.groceries.online.rather.than.going.to.the.store..,Waves,transit_usage_future,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...Media.is.exaggerating.the.spread.of.the.coronavirus..,wfh_during,Please.rate.your.agreement.with.the.following.statements.under.today.s.conditions...I.m.concerned.that.friends.or.family.will.experience.serious.health.issues.if.they.catch.the.coronavirus..,annual_hh_income_avg,income_category,Low_Income,Middle_Income,High_Income,wfh_during_ord,wfh_future_ord,transit_usage_during_ord,transit_usage_future_ord,wfh_future_interval,wfh_change_estimated,transit_change_estimated,transit_usage_future_ordered
Agree,Somewhat agree,1,Strongly agree,Somewhat agree,Never,"4-year college degree (e.g. BA, BS)",190081,45.0,Never,A few times a month,Somewhat agree,Somewhat agree,Once a month or less,Female,Somewhat agree,Disagree,98031.0,Strongly disagree,Never,Somewhat agree,"Employed, Full time",Agree,Strongly agree,Never,3-4 days a week,A few times a month,Somewhat agree,Disagree,2020/06/28 1:33:21 AM MDT,Somewhat agree,Somewhat agree,Never,Somewhat disagree,Never,A few times a month,3-4 days a week,Agree,Once a month or less,"I don't believe so, but I haven't been tested for it.",Somewhat agree,Once a month or less,Agree,Agree,Once a month or less,"$35,000 to $49,999",A few times a month,Somewhat agree,Strongly agree,"No, none of the above",Somewhat agree,W1,A few times a month,Disagree,Everyday,Agree,42499.5,Middle,0,1,0,5,1,0,2,0.25,Decreased WFH,Increased Transit,A few times a month
Strongly disagree,Strongly disagree,1,Strongly agree,Disagree,Never,"4-year college degree (e.g. BA, BS)",190087,37.0,Everyday,A few times a month,Strongly disagree,Strongly disagree,Never,Female,Disagree,Disagree,98109.0,Disagree,Never,Strongly disagree,Unemployed,Disagree,Strongly agree,Never,A few times a month,A few times a month,Disagree,Strongly agree,2020/06/28 6:00:40 AM MDT,Agree,Strongly disagree,Never,Strongly agree,Once a month or less,3-4 days a week,Once a month or less,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Somewhat agree,Never,Somewhat disagree,Disagree,1-2 days a week,"$150,000 to $199,999",A few times a month,Agree,Disagree,"No, none of the above",Strongly disagree,"W1, W2P",A few times a month,Strongly disagree,Never,Strongly agree,174999.5,High,0,0,1,0,0,0,2,0.0,No Change,Increased Transit,A few times a month
Disagree,Disagree,1,Strongly agree,Somewhat disagree,Never,"4-year college degree (e.g. BA, BS)",190050,62.0,Once a month or less,1-2 days a week,Somewhat agree,Agree,Never,Female,Strongly agree,Disagree,98388.0,Somewhat disagree,Never,Strongly disagree,"Employed, Full time",Agree,Strongly agree,Never,1-2 days a week,A few times a month,Somewhat agree,Strongly agree,2020/06/27 6:28:13 PM MDT,Strongly agree,Agree,A few times a month,Strongly agree,Never,1-2 days a week,Everyday,Strongly agree,Never,"No, I have tested negative.",Agree,Never,Strongly agree,Disagree,Never,"$50,000 to $74,999",A few times a month,Strongly agree,Agree,"No, none of the above",Disagree,W1,Once a month or less,Strongly disagree,3-4 days a week,Strongly agree,62499.5,Middle,0,1,0,4,0,0,1,0.0,Decreased WFH,Increased Transit,Once a month or less
Strongly disagree,Strongly disagree,1,Agree,Agree,Never,"Professional degree (e.g. MD, JD)",191080,77.0,Once a month or less,A few times a month,Somewhat agree,Strongly disagree,Never,Female,Disagree,Agree,98125.0,Strongly disagree,Never,Strongly disagree,Retired,Agree,Strongly agree,Never,A few times a month,Once a month or less,Agree,Strongly agree,2020/07/09 1:11:27 AM MDT,Strongly agree,Disagree,Never,Strongly agree,Never,A few times a month,3-4 days a week,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Agree,1-2 days a week,Somewhat disagree,Somewhat disagree,1-2 days a week,Prefer not to answer,A few times a month,Strongly agree,Agree,,Somewhat disagree,"W1, W3P",Never,Disagree,Never,Strongly agree,,Middle,0,1,0,0,3,0,0,1.5,Increased WFH,No Change,Never
Somewhat disagree,Disagree,3,Somewhat agree,Strongly disagree,Never,Some college/technical school training,190650,19.0,Everyday,A few times a month,Somewhat disagree,Strongly agree,Never,Male,Disagree,Disagree,98006.0,Somewhat disagree,Once a month or less,Disagree,Student,Strongly agree,Agree,Once a month or less,A few times a month,1-2 days a week,Somewhat agree,Strongly agree,2020/07/02 11:03:06 AM MDT,Disagree,Agree,Never,Agree,Never,1-2 days a week,A few times a month,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Somewhat agree,Never,Strongly agree,Strongly agree,A few times a month,"$150,000 to $199,999",A few times a month,Agree,Agree,,Somewhat disagree,W1,Once a month or less,Strongly disagree,Everyday,Somewhat disagree,174999.5,High,0,0,1,5,0,0,1,0.0,Decreased WFH,Increased Transit,Once a month or less
Disagree,Disagree,3,Agree,Somewhat agree,Never,High school graduate or GED,190716,32.0,Never,1-2 days a week,Somewhat agree,Somewhat agree,Never,Male,Disagree,Agree,98445.0,Somewhat agree,Never,Strongly disagree,"Employed, Full time",Agree,Somewhat agree,Never,1-2 days a week,3-4 days a week,Somewhat agree,Agree,2020/07/06 6:22:59 PM MDT,Somewhat agree,Somewhat agree,1-2 days a week,Somewhat agree,Never,A few times a month,Everyday,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Somewhat agree,1-2 days a week,Agree,Disagree,Never,"$75,000 to $99,999",1-2 days a week,Agree,Agree,"No, none of the above",Somewhat disagree,"W1, W2P",Never,Somewhat agree,1-2 days a week,Strongly agree,87499.5,Middle,0,1,0,3,3,0,0,1.5,No Change,No Change,Never
Somewhat agree,Agree,1,Strongly agree,Strongly disagree,Never,"Graduate degree (e.g. MS, PhD, MBA)",190204,67.0,Everyday,A few times a month,Somewhat agree,Somewhat agree,Once a month or less,Male,Strongly disagree,Agree,98310.0,Strongly disagree,Once a month or less,Disagree,Retired,Agree,Somewhat agree,1-2 days a week,Once a month or less,3-4 days a week,Disagree,Strongly agree,2020/06/29 9:55:21 AM MDT,Strongly agree,Disagree,Once a month or less,Strongly agree,Once a month or less,A few times a month,1-2 days a week,Strongly agree,Once a month or less,"I don't believe so, but I haven't been tested for it.",Disagree,Never,Agree,Strongly disagree,3-4 days a week,"$50,000 to $74,999",Once a month or less,Strongly agree,Agree,,Agree,W1,Once a month or less,Strongly disagree,Never,Strongly agree,62499.5,Middle,0,1,0,0,0,0,1,0.0,No Change,Increased Transit,Once a month or less
Strongly disagree,Strongly disagree,1,Strongly agree,Strongly disagree,Never,"4-year college degree (e.g. BA, BS)",190686,37.0,Never,A few times a month,Somewhat disagree,Strongly agree,Never,Male,Disagree,Strongly agree,98407.0,Agree,Never,Strongly disagree,"Employed, Full time",Disagree,Strongly agree,Never,A few times a month,1-2 days a week,Disagree,Strongly agree,2020/07/02 5:40:21 PM MDT,Agree,Disagree,1-2 days a week,Strongly agree,Never,1-2 days a week,A few times a month,Strongly agree,1-2 days a week,"I don't believe so, but I haven't been tested for it.",Disagree,3-4 days a week,Strongly agree,Disagree,Never,"$200,000 or more",1-2 days a week,Strongly agree,Strongly agree,"No, none of the above",Strongly agree,W1,3-4 days a week,Strongly disagree,Everyday,Strongly agree,200000.0,High,0,0,1,5,4,0,4,3.5,Decreased WFH,Increased Transit,3-4 days a week
Strongly disagree,Strongly disagree,1,Strongly agree,Strongly disagree,Never,"4-year college degree (e.g. BA, BS)",190672,32.0,Once a month or less,Once a month or less,Strongly disagree,Agree,Never,Male,Somewhat agree,Somewhat agree,98103.0,Strongly disagree,Never,Strongly disagree,"Employed, Full time",Agree,Agree,Never,A few times a month,Once a month or less,Disagree,Strongly agree,2020/07/02 3:54:03 PM MDT,Agree,Somewhat disagree,Never,Agree,Never,Once a month or less,3-4 days a week,Strongly agree,Once a month or less,"I don't believe so, but I haven't been tested for it.",Somewhat agree,1-2 days a week,Somewhat agree,Disagree,Never,"$150,000 to $199,999",1-2 days a week,Strongly agree,Somewhat agree,"No, none of the above",Disagree,W1,Never,Disagree,Everyday,Strongly agree,174999.5,High,0,0,1,5,3,0,0,1.5,Decreased WFH,No Change,Never
Strongly disagree,Disagree,1,Strongly disagree,Strongly agree,Never,"Graduate degree (e.g. MS, PhD, MBA)",191029,64.0,3-4 days a week,1-2 days a week,Agree,Strongly disagree,A few times a month,Female,Strongly agree,Strongly disagree,98136.0,Strongly disagree,Never,Strongly disagree,"Employed, Part time",Strongly agree,Strongly agree,Never,1-2 days a week,1-2 days a week,Strongly disagree,Strongly agree,2020/07/07 3:46:55 PM MDT,Strongly disagree,Strongly disagree,1-2 days a week,Agree,Once a month or less,Once a month or less,3-4 days a week,Strongly disagree,A few times a month,"I believe so, but I haven't been tested for it.",Disagree,Never,Somewhat disagree,Strongly agree,A few times a month,"$50,000 to $74,999",Once a month or less,Agree,Strongly agree,"No, none of the above",Somewhat disagree,"W1, W3P",A few times a month,Strongly disagree,Never,Strongly disagree,62499.5,Middle,0,1,0,0,0,0,2,0.0,No Change,Increased Transit,A few times a month
Somewhat disagree,Somewhat disagree,1,Strongly agree,Disagree,Never,"4-year college degree (e.g. BA, BS)",190853,51.0,3-4 days a week,1-2 days a week,Somewhat agree,Somewhat agree,Never,Male,Somewhat agree,Agree,98103.0,Somewhat agree,Never,Somewhat disagree,"Employed, Full time",Somewhat agree,Agree,3-4 days a week,3-4 days a week,1-2 days a week,Disagree,Strongly agree,2020/07/10 2:30:12 PM MDT,Somewhat agree,Disagree,Never,Agree,Once a month or less,A few times a month,1-2 days a week,Somewhat agree,Never,"I believe so, but I haven't been tested for it.",Somewhat agree,A few times a month,Somewhat disagree,Somewhat agree,Never,"$35,000 to $49,999",A few times a month,Agree,Agree,"No, none of the above",Somewhat disagree,W1,Once a month or less,Agree,A few times a month,Agree,42499.5,Middle,0,1,0,2,2,0,1,1.0,No Change,Increased Transit,Once a month or less
Strongly disagree,Strongly disagree,1,Strongly agree,Disagree,Never,"4-year college degree (e.g. BA, BS)",190901,59.0,Never,3-4 days a week,Somewhat agree,Somewhat agree,Never,Male,Disagree,Somewhat agree,98074.0,Disagree,Never,Strongly disagree,"Employed, Full time",Agree,Somewhat agree,Never,3-4 days a week,Once a month or less,Somewhat agree,Strongly agree,2020/08/06 3:33:40 PM MDT,Strongly agree,Disagree,Once a month or less,Agree,Never,3-4 days a week,3-4 days a week,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Strongly agree,3-4 days a week,Somewhat disagree,Disagree,1-2 days a week,"$200,000 or more",Once a month or less,Strongly agree,Strongly agree,"No, none of the above",Disagree,W1,Never,Strongly disagree,Everyday,Strongly agree,200000.0,High,0,0,1,5,4,0,0,3.5,Decreased WFH,No Change,Never
Disagree,Somewhat disagree,1,Strongly agree,Disagree,Everyday,Some college/technical school training,190702,21.0,1-2 days a week,Once a month or less,Agree,Somewhat disagree,Never,Male,Agree,Somewhat disagree,98105.0,Somewhat agree,Never,Strongly disagree,"Employed, Full time",Strongly agree,Agree,Never,A few times a month,A few times a month,Somewhat agree,Somewhat agree,2020/07/03 11:20:34 AM MDT,Agree,Somewhat agree,Never,Agree,Never,A few times a month,Everyday,Agree,Never,"I believe so, but I haven't been tested for it.",Somewhat agree,Never,Agree,Strongly agree,1-2 days a week,"$20,000 to $24,999",Once a month or less,Agree,Agree,"No, none of the above",Strongly disagree,"W1, W3P",1-2 days a week,Disagree,Never,Strongly agree,22499.5,Low,1,0,0,0,0,5,3,0.0,No Change,Decreased Transit,1-2 days a week
Strongly disagree,Somewhat disagree,2,Strongly agree,Strongly disagree,Never,2-year college degree (Associate),190735,42.0,3-4 days a week,A few times a month,Somewhat agree,Agree,Never,Male,Disagree,Strongly agree,98370.0,Disagree,Never,Disagree,"Employed, Full time",Disagree,Strongly agree,Never,A few times a month,A few times a month,Somewhat agree,Strongly agree,2020/07/06 11:27:46 PM MDT,Strongly agree,Somewhat disagree,A few times a month,Agree,Never,A few times a month,3-4 days a week,Strongly agree,Never,"No, I have tested negative.",Somewhat agree,3-4 days a week,Agree,Strongly disagree,A few times a month,"$100,000 to $149,999",1-2 days a week,Agree,Disagree,"No, none of the above",Somewhat disagree,W1,Never,Disagree,Everyday,Strongly agree,124999.5,Middle,0,1,0,5,4,0,0,3.5,Decreased WFH,No Change,Never
Disagree,Strongly disagree,2,Strongly agree,Somewhat agree,Never,"Professional degree (e.g. MD, JD)",190464,62.0,1-2 days a week,1-2 days a week,Somewhat agree,Agree,Never,Male,Disagree,Disagree,98058.0,Disagree,Once a month or less,Strongly disagree,"Employed, Full time",Agree,Strongly agree,A few times a month,1-2 days a week,A few times a month,Somewhat agree,Agree,2020/07/01 12:45:13 AM MDT,Somewhat agree,Somewhat agree,Never,Agree,Once a month or less,Everyday,Everyday,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Strongly agree,Once a month or less,Somewhat agree,Somewhat agree,Never,"$100,000 to $149,999",Once a month or less,Agree,Somewhat disagree,"No, none of the above",Disagree,W1,Once a month or less,Disagree,Everyday,Somewhat agree,124999.5,Middle,0,1,0,5,1,0,1,0.25,Decreased WFH,Increased Transit,Once a month or less
Strongly disagree,Somewhat disagree,1,Somewhat agree,Somewhat agree,Never,"4-year college degree (e.g. BA, BS)",190437,59.0,Everyday,A few times a month,Disagree,Somewhat agree,Once a month or less,Female,Somewhat agree,Somewhat agree,98052.0,Somewhat disagree,Once a month or less,Strongly disagree,Retired,Somewhat agree,Strongly agree,A few times a month,A few times a month,A few times a month,Somewhat disagree,Strongly agree,2020/06/30 11:04:39 PM MDT,Somewhat disagree,Disagree,A few times a month,Strongly disagree,Once a month or less,1-2 days a week,Everyday,Strongly agree,A few times a month,"I don't believe so, but I haven't been tested for it.",Disagree,Never,Strongly agree,Somewhat agree,Never,"$100,000 to $149,999",1-2 days a week,Agree,Somewhat agree,,Strongly agree,"W1, W3P",Once a month or less,Somewhat agree,Never,Strongly agree,124999.5,High,0,0,1,0,0,0,1,0.0,No Change,Increased Transit,Once a month or less
Somewhat disagree,Disagree,1,Strongly agree,Strongly agree,Never,"4-year college degree (e.g. BA, BS)",190459,65.0,3-4 days a week,A few times a month,Agree,Disagree,Never,Male,Disagree,Agree,98118.0,Disagree,Once a month or less,Strongly disagree,"Employed, Part time",Agree,Strongly agree,3-4 days a week,1-2 days a week,A few times a month,Somewhat disagree,Strongly agree,2020/07/01 12:37:30 AM MDT,Agree,Somewhat disagree,Once a month or less,Agree,Never,Once a month or less,1-2 days a week,Agree,Once a month or less,"I don't believe so, but I haven't been tested for it.",Somewhat disagree,Once a month or less,Agree,Somewhat agree,Once a month or less,"$75,000 to $99,999",A few times a month,Agree,Agree,"No, none of the above",Disagree,W1,3-4 days a week,Strongly disagree,3-4 days a week,Agree,87499.5,Middle,0,1,0,4,1,0,4,0.25,Decreased WFH,Increased Transit,3-4 days a week
Strongly disagree,Strongly disagree,3,Somewhat disagree,Agree,Never,"Graduate degree (e.g. MS, PhD, MBA)",190677,28.0,Never,Once a month or less,Strongly disagree,Strongly agree,A few times a month,Male,Agree,Somewhat disagree,98001.0,Agree,Never,Strongly disagree,"Employed, Full time",Agree,Strongly agree,Never,1-2 days a week,1-2 days a week,Somewhat disagree,Strongly agree,2020/07/02 4:53:56 PM MDT,Agree,Somewhat agree,Once a month or less,Strongly agree,Never,1-2 days a week,Everyday,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Strongly agree,1-2 days a week,Agree,Strongly agree,A few times a month,"$150,000 to $199,999",A few times a month,Strongly agree,Somewhat agree,"No, none of the above",Disagree,W1,Never,Somewhat agree,Everyday,Agree,174999.5,High,0,0,1,5,3,0,0,1.5,Decreased WFH,No Change,Never
Strongly disagree,Strongly disagree,1,Agree,Strongly disagree,Once a month or less,2-year college degree (Associate),190245,63.0,Everyday,A few times a month,Disagree,Somewhat agree,Never,Female,Agree,Strongly disagree,98109.0,Somewhat disagree,A few times a month,Strongly disagree,"Employed, Full time",Agree,Disagree,A few times a month,3-4 days a week,Never,Strongly agree,Strongly agree,2020/06/29 5:09:25 PM MDT,Somewhat agree,Somewhat agree,Never,Agree,Never,1-2 days a week,3-4 days a week,Strongly agree,Never,"Yes, I have tested positive.",Strongly agree,Never,Strongly disagree,Strongly agree,Never,"$35,000 to $49,999",Never,Agree,Agree,Transportation,Strongly disagree,W1,1-2 days a week,Strongly disagree,Never,Strongly agree,42499.5,Middle,0,1,0,0,0,1,3,0.0,No Change,Increased Transit,1-2 days a week
Disagree,Strongly disagree,2,Agree,Strongly disagree,Never,"Graduate degree (e.g. MS, PhD, MBA)",191068,41.0,Everyday,Once a month or less,Somewhat agree,Agree,Never,Male,Agree,Strongly agree,98012.0,Somewhat disagree,Never,Disagree,"Employed, Full time",Disagree,Agree,Once a month or less,A few times a month,A few times a month,Strongly disagree,Strongly agree,2020/07/08 9:28:34 PM MDT,Disagree,Disagree,A few times a month,Agree,Never,1-2 days a week,3-4 days a week,Agree,Once a month or less,"I don't believe so, but I haven't been tested for it.",Somewhat agree,Everyday,Strongly agree,Disagree,3-4 days a week,Prefer not to answer,1-2 days a week,Agree,Agree,"No, none of the above",Agree,W1,Once a month or less,Somewhat disagree,Everyday,Agree,,Middle,0,1,0,5,5,0,1,5.0,No Change,Increased Transit,Once a month or less
Strongly disagree,Strongly disagree,1,Strongly agree,Somewhat disagree,1-2 days a week,"4-year college degree (e.g. BA, BS)",191026,24.0,Everyday,3-4 days a week,Strongly agree,Somewhat disagree,Never,Female,Disagree,Somewhat agree,98108.0,Strongly disagree,Never,Strongly disagree,Unemployed,Agree,Strongly agree,Never,1-2 days a week,Never,Somewhat agree,Agree,2020/07/07 2:23:05 PM MDT,Agree,Disagree,Never,Agree,Never,1-2 days a week,Never,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Somewhat agree,Never,Strongly agree,Somewhat agree,Everyday,"$50,000 to $74,999",Never,Strongly agree,Strongly agree,"No, none of the above",Somewhat agree,"W1, W2P, W3P",Everyday,Strongly disagree,1-2 days a week,Strongly agree,62499.5,Middle,0,1,0,3,0,3,5,0.0,Decreased WFH,Increased Transit,Everyday
Strongly disagree,Strongly disagree,3,Strongly agree,Disagree,Never,"4-year college degree (e.g. BA, BS)",190342,47.0,Everyday,A few times a month,Somewhat disagree,Agree,Once a month or less,Female,Disagree,Somewhat agree,98059.0,Disagree,Never,Strongly disagree,Homeworker,Somewhat disagree,Somewhat agree,Never,3-4 days a week,3-4 days a week,Somewhat agree,Agree,2020/06/30 9:02:59 AM MDT,Agree,Somewhat agree,Never,Agree,Never,A few times a month,3-4 days a week,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Somewhat agree,Everyday,Agree,Disagree,1-2 days a week,"$200,000 or more",1-2 days a week,Strongly agree,Somewhat agree,"No, none of the above",Disagree,W1,Never,Strongly disagree,Everyday,Strongly agree,200000.0,High,0,0,1,5,5,0,0,5.0,No Change,No Change,Never
Strongly disagree,Somewhat disagree,1,Strongly agree,Disagree,Never,"Graduate degree (e.g. MS, PhD, MBA)",191047,66.0,3-4 days a week,1-2 days a week,Strongly disagree,Strongly disagree,Once a month or less,Female,Strongly disagree,Agree,98103.0,Strongly disagree,Once a month or less,Disagree,"Employed, Full time",Disagree,Strongly agree,A few times a month,1-2 days a week,A few times a month,Somewhat disagree,Strongly agree,2020/07/07 6:14:41 PM MDT,Agree,Strongly disagree,1-2 days a week,Strongly agree,Once a month or less,1-2 days a week,Everyday,Strongly agree,Once a month or less,"I don't believe so, but I haven't been tested for it.",Somewhat disagree,Never,Strongly agree,Disagree,1-2 days a week,"$100,000 to $149,999",Once a month or less,Somewhat disagree,Strongly agree,"No, none of the above",Somewhat agree,"W1, W2P, W3P",1-2 days a week,Strongly disagree,3-4 days a week,Strongly agree,124999.5,High,0,0,1,4,0,0,3,0.0,Decreased WFH,Increased Transit,1-2 days a week
Disagree,Somewhat agree,5,Strongly agree,Somewhat agree,Never,"Graduate degree (e.g. MS, PhD, MBA)",191113,32.0,3-4 days a week,A few times a month,Somewhat agree,Somewhat disagree,Never,Female,Agree,Strongly agree,98465.0,Somewhat disagree,Never,Somewhat disagree,"Employed, Full time",Somewhat disagree,Strongly agree,Never,A few times a month,Once a month or less,Somewhat agree,Strongly agree,2020/07/09 8:35:46 PM MDT,Agree,Somewhat disagree,Never,Somewhat agree,Never,Once a month or less,Everyday,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Agree,Everyday,Agree,Disagree,Never,"$50,000 to $74,999",A few times a month,Strongly agree,Agree,"No, none of the above",Somewhat disagree,"W1, W2P",Never,Disagree,Everyday,Strongly agree,62499.5,Low,1,0,0,5,5,0,0,5.0,No Change,No Change,Never
Strongly disagree,Strongly disagree,3,Somewhat agree,Strongly agree,Never,"Graduate degree (e.g. MS, PhD, MBA)",190066,38.0,3-4 days a week,A few times a month,Somewhat disagree,Somewhat agree,Never,Female,Somewhat agree,Disagree,98370.0,Somewhat disagree,Never,Strongly disagree,"Employed, Part time",Strongly agree,Strongly agree,Never,1-2 days a week,A few times a month,Disagree,Agree,2020/06/27 9:53:02 PM MDT,Disagree,Disagree,Never,Agree,Once a month or less,1-2 days a week,Everyday,Strongly agree,Never,"I don't believe so, but I haven't been tested for it.",Somewhat agree,Once a month or less,Agree,Somewhat agree,Never,"$100,000 to $149,999",1-2 days a week,Strongly agree,Strongly agree,"No, none of the above",Disagree,W1,Never,Disagree,3-4 days a week,Strongly agree,124999.5,Middle,0,1,0,4,1,0,0,0.25,Decreased WFH,No Change,Never
Disagree,Disagree,3,Strongly agree,Strongly disagree,Never,"Graduate degree (e.g. MS, PhD, MBA)",190018,32.0,Never,A few times a month,Disagree,Somewhat disagree,Never,Female,Strongly agree,Disagree,98373.0,Disagree,Never,Disagree,"Employed, Full time",Strongly agree,Agree,Never,1-2 days a week,A few times a month,Agree,Agree,2020/06/27 10:29:20 AM MDT,Somewhat agree,Somewhat agree,Once a month or less,Strongly agree,Never,A few times a month,Everyday,Strongly agree,Never,"I believe so, but I haven't been tested for it.",Somewhat disagree,Never,Somewhat disagree,Agree,Never,"$50,000 to $74,999",A few times a month,Agree,Strongly agree,"No, none of the above",Disagree,"W1, W3P",Never,Strongly disagree,Everyday,Agree,62499.5,Middle,0,1,0,5,0,0,0,0.0,Decreased WFH,No Change,Never
